task_idx,task,level,difficulty,scaled_difficulty,segment,x0_m,y0_m,x1_m,y1_m,path_len_m,max_step_up_m,max_step_down_m,max_step_m,max_gap_width_m,n_gaps,gap_landing_dz_m,mean_slope_deg,max_slope_deg,min_width_m,median_width_m,lateral_offset_max_m,center_pit_fraction,rise_m,max_height_m,min_height_m,fix_desc
3,forward_ramp_no_lips,7,0.7778,0.7111,2,2.4000,1.9686,3.7500,2.0060,1.3505,0.0400,0.5300,0.5300,0.0000,0.0000,0.0000,17.0432,37.7757,1.1000,4.0000,0.0000,0.0000,-0.0100,0.5300,0.0000,
3,forward_ramp_no_lips,7,0.7778,0.7111,3,3.7500,2.0060,5.0500,2.0638,1.3013,0.0450,0.5400,0.5400,0.0000,0.0000,0.0000,17.0694,40.3645,1.1000,3.9500,0.0000,0.0000,-0.0200,0.5400,0.0000,
3,forward_ramp_no_lips,7,0.7778,0.7111,4,5.0500,2.0638,6.4500,2.0228,1.4006,0.0450,0.5000,0.5000,0.0000,0.0000,0.0000,17.0782,40.3645,1.1000,3.9500,0.0000,0.0000,0.0400,0.5000,0.0000,
3,forward_ramp_no_lips,7,0.7778,0.7111,5,6.4500,2.0228,7.9000,2.0000,1.4502,0.0400,0.5450,0.5450,0.0000,0.0000,0.0000,18.1460,37.7757,1.1000,4.0000,0.0000,0.0000,0.0150,0.5450,0.0000,
3,forward_ramp_no_lips,7,0.7778,0.7111,6,7.9000,2.0000,9.2500,1.9207,1.3523,0.0400,0.5750,0.5750,0.0000,0.0000,0.0000,17.8801,38.6598,1.1000,4.0000,0.0000,0.0000,-0.0250,0.5750,0.0000,
3,forward_ramp_no_lips,7,0.7778,0.7111,7,9.2500,1.9207,10.7500,2.0000,1.5021,0.0450,0.5650,0.5650,0.0000,0.0000,0.0000,6.5152,39.5226,1.1000,4.0000,0.0000,0.0000,-0.2800,0.5650,0.0000,
3,forward_ramp_no_lips,8,0.8889,0.7556,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,forward_ramp_no_lips,8,0.8889,0.7556,1,1.5000,2.0000,2.3500,2.0154,0.8501,0.0400,-0.0000,0.0400,0.0000,0.0000,0.0000,13.7002,37.7757,1.1000,4.0000,0.0000,0.0000,0.2650,0.2650,0.0000,
3,forward_ramp_no_lips,8,0.8889,0.7556,2,2.3500,2.0154,3.7500,1.9993,1.4001,0.0400,0.4900,0.4900,0.0000,0.0000,0.0000,17.0276,38.6598,1.1000,4.0000,0.0000,0.0000,0.0550,0.4900,0.0000,
3,forward_ramp_no_lips,8,0.8889,0.7556,3,3.7500,1.9993,5.2500,1.9593,1.5005,0.0400,0.6000,0.6000,0.0000,0.0000,0.0000,16.8521,38.6598,1.1000,4.0000,0.0000,0.0000,-0.0400,0.6000,0.0000,
3,forward_ramp_no_lips,8,0.8889,0.7556,4,5.2500,1.9593,6.8000,1.9730,1.5501,0.0350,0.5300,0.5300,0.0000,0.0000,0.0000,15.1227,33.0239,1.1000,4.0000,0.0000,0.0000,-0.0450,0.5300,0.0000,
3,forward_ramp_no_lips,8,0.8889,0.7556,5,6.8000,1.9730,8.3000,1.9389,1.5004,0.0350,0.4750,0.4750,0.0000,0.0000,0.0000,15.1809,34.9920,1.1000,4.0000,0.0000,0.0000,0.0050,0.4750,0.0000,
3,forward_ramp_no_lips,8,0.8889,0.7556,6,8.3000,1.9389,9.6500,2.0582,1.3553,0.0450,0.4450,0.4450,0.0000,0.0000,0.0000,15.9580,41.9872,1.1000,3.9500,0.0000,0.0000,0.0700,0.4450,0.0000,
3,forward_ramp_no_lips,8,0.8889,0.7556,7,9.6500,2.0582,11.1500,2.0000,1.5011,0.0450,0.5750,0.5750,0.0000,0.0000,0.0000,5.1482,41.1859,1.1000,3.9500,0.0000,0.0000,-0.3100,0.5750,0.0000,
3,forward_ramp_no_lips,9,1.0000,0.8000,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,forward_ramp_no_lips,9,1.0000,0.8000,1,1.5000,2.0000,2.4500,2.0230,0.9503,0.0400,-0.0000,0.0400,0.0000,0.0000,0.0000,16.1776,35.9421,1.1000,4.0000,0.0000,0.0000,0.3200,0.3200,0.0000,
3,forward_ramp_no_lips,9,1.0000,0.8000,2,2.4500,2.0230,3.8500,1.9435,1.4023,0.0450,0.6050,0.6050,0.0000,0.0000,0.0000,17.2390,41.9872,1.1000,4.0000,0.0000,0.0000,-0.0500,0.6050,0.0000,
3,forward_ramp_no_lips,9,1.0000,0.8000,3,3.8500,1.9435,5.3000,2.0528,1.4541,0.0500,0.5450,0.5450,0.0000,0.0000,0.0000,16.0024,42.7688,1.1000,4.0000,0.0000,0.0000,-0.0050,0.5450,0.0000,
3,forward_ramp_no_lips,9,1.0000,0.8000,4,5.3000,2.0528,6.8000,1.9513,1.5034,0.0400,0.5350,0.5350,0.0000,0.0000,0.0000,16.3300,35.9421,1.1000,4.0000,0.0000,0.0000,-0.0150,0.5350,0.0000,
3,forward_ramp_no_lips,9,1.0000,0.8000,5,6.8000,1.9513,8.1500,2.0785,1.3560,0.0450,0.4700,0.4700,0.0000,0.0000,0.0000,16.2104,41.9872,1.1000,3.9500,0.0000,0.0000,0.0600,0.4700,0.0000,
3,forward_ramp_no_lips,9,1.0000,0.8000,6,8.1500,2.0785,9.6000,1.9709,1.4540,0.0450,0.6200,0.6200,0.0000,0.0000,0.0000,18.2011,41.9872,1.1000,3.9500,0.0000,0.0000,-0.0050,0.6200,0.0000,
3,forward_ramp_no_lips,9,1.0000,0.8000,7,9.6000,1.9709,11.1500,2.0000,1.5503,0.0400,0.5700,0.5700,0.0000,0.0000,0.0000,5.9716,37.7757,1.1000,4.0000,0.0000,0.0000,-0.3050,0.5700,0.0000,
4,flush_a_frame,0,0.0000,0.5500,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,flush_a_frame,0,0.0000,0.5500,1,1.5000,2.0000,2.9500,1.9453,1.4510,0.0400,0.0200,0.0400,0.0000,0.0000,0.0000,18.2614,28.8108,1.2000,1.2000,0.0000,0.0000,0.4550,0.4750,0.0000,
4,flush_a_frame,0,0.0000,0.5500,2,2.9500,1.9453,5.0000,1.9715,2.0502,0.0400,0.0650,0.0650,0.0000,0.0000,0.0000,23.2844,38.6598,1.2000,1.2000,0.0000,0.0000,0.0200,0.4750,0.0000,
4,flush_a_frame,0,0.0000,0.5500,3,5.0000,1.9715,7.0000,2.0972,2.0039,0.0400,0.0800,0.0800,0.0000,0.0000,0.0000,23.9273,42.7688,1.2000,1.2000,0.0000,0.0000,0.0000,0.4850,0.0000,
4,flush_a_frame,0,0.0000,0.5500,4,7.0000,2.0972,9.0000,2.0571,2.0004,0.0400,0.0650,0.0650,0.0000,0.0000,0.0000,23.5705,36.8699,1.2000,1.2000,0.0000,0.0000,-0.0350,0.4750,0.0000,
4,flush_a_frame,0,0.0000,0.5500,5,9.0000,2.0571,11.0000,2.0037,2.0007,0.0400,0.0750,0.0750,0.0000,0.0000,0.0000,23.3436,41.1859,1.2000,1.2000,0.0000,0.0000,0.0300,0.4900,0.0000,
4,flush_a_frame,0,0.0000,0.5500,6,11.0000,2.0037,13.2500,1.9839,2.2501,0.0400,0.0650,0.0650,0.0000,0.0000,0.0000,22.0732,34.0193,1.2000,1.2000,0.0000,0.0000,-0.0100,0.4750,0.0000,
4,flush_a_frame,0,0.0000,0.5500,7,13.2500,1.9839,15.1000,2.0000,1.8501,0.0000,0.0600,0.0600,0.0000,0.0000,0.0000,11.8552,34.0193,1.2000,4.0000,0.0000,0.0000,-0.4600,0.4600,0.0000,
4,flush_a_frame,1,0.1111,0.5889,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,flush_a_frame,1,0.1111,0.5889,1,1.5000,2.0000,2.8000,2.0060,1.3000,0.0400,0.0150,0.0400,0.0000,0.0000,0.0000,20.9044,33.0239,1.2000,1.2000,0.0000,0.0000,0.4800,0.4950,0.0000,
4,flush_a_frame,1,0.1111,0.5889,2,2.8000,2.0060,4.7000,2.0236,1.9001,0.0450,0.0700,0.0700,0.0000,0.0000,0.0000,25.3089,38.6598,1.2000,1.2000,0.0000,0.0000,-0.0100,0.4800,0.0000,
4,flush_a_frame,1,0.1111,0.5889,3,4.7000,2.0236,6.7000,2.0975,2.0014,0.0450,0.0800,0.0800,0.0000,0.0000,0.0000,24.0947,42.7688,1.2000,1.2000,0.0000,0.0000,0.0100,0.5000,0.0000,
4,flush_a_frame,1,0.1111,0.5889,4,6.7000,2.0975,8.8500,1.9307,2.1565,0.0400,0.0650,0.0650,0.0000,0.0000,0.0000,23.0004,34.9920,1.2000,1.2000,0.0000,0.0000,-0.0200,0.4800,0.0000,
4,flush_a_frame,1,0.1111,0.5889,5,8.8500,1.9307,10.6500,1.9614,1.8003,0.0450,0.0650,0.0650,0.0000,0.0000,0.0000,25.8305,41.1859,1.2000,1.2000,0.0000,0.0000,0.0050,0.4700,0.0000,
4,flush_a_frame,1,0.1111,0.5889,6,10.6500,1.9614,12.4000,1.9912,1.7503,0.0400,0.0800,0.0800,0.0000,0.0000,0.0000,26.9194,44.2748,1.2000,1.2000,0.0000,0.0000,0.0300,0.5000,0.0000,
4,flush_a_frame,1,0.1111,0.5889,7,12.4000,1.9912,14.1000,2.0000,1.7000,0.0000,0.0750,0.0750,0.0000,0.0000,0.0000,12.7794,40.3645,1.2000,4.0000,0.0000,0.0000,-0.4950,0.4950,0.0000,
4,flush_a_frame,2,0.2222,0.6278,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,flush_a_frame,2,0.2222,0.6278,1,1.5000,2.0000,2.6500,1.9626,1.1506,0.0400,0.0100,0.0400,0.0000,0.0000,0.0000,22.7070,36.8699,1.2000,1.2000,0.0000,0.0000,0.4800,0.4900,0.0000,
4,flush_a_frame,2,0.2222,0.6278,2,2.6500,1.9626,4.7000,2.0169,2.0507,0.0450,0.0750,0.0750,0.0000,0.0000,0.0000,24.2162,41.1859,1.2000,1.2000,0.0000,0.0000,0.0150,0.5100,0.0000,
4,flush_a_frame,2,0.2222,0.6278,3,4.7000,2.0169,6.9000,1.9289,2.2018,0.0400,0.0650,0.0650,0.0000,0.0000,0.0000,23.5764,35.9421,1.2000,1.2000,0.0000,0.0000,0.0050,0.5150,0.0000,
4,flush_a_frame,2,0.2222,0.6278,4,6.9000,1.9289,8.8500,1.9898,1.9510,0.0450,0.0750,0.0750,0.0000,0.0000,0.0000,25.9703,41.9872,1.2000,1.2000,0.0000,0.0000,0.0250,0.5250,0.0000,
4,flush_a_frame,2,0.2222,0.6278,5,8.8500,1.9898,10.8000,1.9574,1.9503,0.0400,0.0800,0.0800,0.0000,0.0000,0.0000,26.6783,45.0000,1.2000,1.2000,0.0000,0.0000,-0.0050,0.5300,0.0000,
4,flush_a_frame,2,0.2222,0.6278,6,10.8000,1.9574,12.7000,2.0899,1.9046,0.0450,0.0700,0.0700,0.0000,0.0000,0.0000,25.8796,41.1859,1.2000,1.2000,0.0000,0.0000,-0.0450,0.5200,0.0000,
4,flush_a_frame,2,0.2222,0.6278,7,12.7000,2.0899,14.3000,2.0000,1.6025,0.0000,0.0800,0.0800,0.0000,0.0000,0.0000,12.5897,45.0000,1.2000,3.9500,0.0000,0.0000,-0.4750,0.4750,0.0000,
4,flush_a_frame,3,0.3333,0.6667,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,flush_a_frame,3,0.3333,0.6667,1,1.5000,2.0000,2.8000,1.9015,1.3037,0.0450,0.0150,0.0450,0.0000,0.0000,0.0000,22.4055,35.9421,1.1000,1.1000,0.0000,0.0000,0.5250,0.5400,0.0000,
4,flush_a_frame,3,0.3333,0.6667,2,2.8000,1.9015,4.7500,1.9182,1.9501,0.0450,0.0750,0.0750,0.0000,0.0000,0.0000,26.5284,41.9872,1.1000,1.1000,0.0000,0.0000,0.0050,0.5300,0.0000,
4,flush_a_frame,3,0.3333,0.6667,3,4.7500,1.9182,6.6000,1.9939,1.8515,0.0400,0.0800,0.0800,0.0000,0.0000,0.0000,27.2364,45.7073,1.1000,1.1000,0.0000,0.0000,-0.0250,0.5300,0.0000,
4,flush_a_frame,3,0.3333,0.6667,4,6.6000,1.9939,8.5500,2.0315,1.9504,0.0450,0.0750,0.0750,0.0000,0.0000,0.0000,26.5211,41.1859,1.1000,1.1000,0.0000,0.0000,0.0300,0.5450,0.0000,
4,flush_a_frame,3,0.3333,0.6667,5,8.5500,2.0315,10.6000,1.9006,2.0542,0.0450,0.0800,0.0800,0.0000,0.0000,0.0000,26.1409,42.7688,1.1000,1.1000,0.0000,0.0000,0.0000,0.5500,0.0000,
4,flush_a_frame,3,0.3333,0.6667,6,10.6000,1.9006,12.8000,2.0820,2.2075,0.0450,0.0750,0.0750,0.0000,0.0000,0.0000,24.7146,40.3645,1.1000,1.1000,0.0000,0.0000,-0.0100,0.5400,0.0000,
4,flush_a_frame,3,0.3333,0.6667,7,12.8000,2.0820,14.7000,2.0000,1.9018,0.0000,0.0700,0.0700,0.0000,0.0000,0.0000,12.7912,37.7757,1.1000,3.9500,0.0000,0.0000,-0.5250,0.5250,0.0000,
4,flush_a_frame,4,0.4444,0.7056,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,flush_a_frame,4,0.4444,0.7056,1,1.5000,2.0000,2.8000,2.0555,1.3012,0.0450,0.0200,0.0450,0.0000,0.0000,0.0000,22.5045,35.9421,1.1000,1.1000,0.0000,0.0000,0.5250,0.5450,0.0000,
4,flush_a_frame,4,0.4444,0.7056,2,2.8000,2.0555,5.0500,1.9086,2.2548,0.0450,0.0800,0.0800,0.0000,0.0000,0.0000,23.9616,39.5226,1.1000,1.1000,0.0000,0.0000,0.0050,0.5450,0.0000,
4,flush_a_frame,4,0.4444,0.7056,3,5.0500,1.9086,7.2500,1.9260,2.2001,0.0500,0.0700,0.0700,0.0000,0.0000,0.0000,24.3604,38.6598,1.1000,1.1000,0.0000,0.0000,-0.0100,0.5350,0.0000,
4,flush_a_frame,4,0.4444,0.7056,4,7.2500,1.9260,9.4500,2.0801,2.2054,0.0450,0.0800,0.0800,0.0000,0.0000,0.0000,24.7400,41.1859,1.1000,1.1000,0.0000,0.0000,0.0350,0.5700,0.0000,
4,flush_a_frame,4,0.4444,0.7056,5,9.4500,2.0801,11.4000,1.9718,1.9530,0.0600,0.0750,0.0750,0.0000,0.0000,0.0000,26.7003,48.3665,1.1000,1.1000,0.0000,0.0000,-0.0050,0.5550,0.0000,
4,flush_a_frame,4,0.4444,0.7056,6,11.4000,1.9718,13.3000,2.0306,1.9009,0.0450,0.0950,0.0950,0.0000,0.0000,0.0000,26.3877,45.7073,1.1000,1.1000,0.0000,0.0000,0.0150,0.5800,0.0000,
4,flush_a_frame,4,0.4444,0.7056,7,13.3000,2.0306,15.2000,2.0000,1.9002,0.0000,0.0750,0.0750,0.0000,0.0000,0.0000,13.2567,41.1859,1.1000,4.0000,0.0000,0.0000,-0.5650,0.5650,0.0000,
4,flush_a_frame,5,0.5556,0.7444,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,flush_a_frame,5,0.5556,0.7444,1,1.5000,2.0000,2.5000,2.0509,1.0013,0.0600,-0.0000,0.0600,0.0000,0.0000,0.0000,28.1649,50.1944,1.1000,3.9750,0.0000,0.0000,0.5850,0.5850,0.0000,
4,flush_a_frame,5,0.5556,0.7444,2,2.5000,2.0509,4.1500,2.0223,1.6502,0.0550,0.1000,0.1000,0.0000,0.0000,0.0000,28.9975,47.7263,1.1000,1.1000,0.0000,0.0000,-0.0200,0.5850,0.0000,
4,flush_a_frame,5,0.5556,0.7444,3,4.1500,2.0223,6.0000,1.9555,1.8512,0.0450,0.0950,0.0950,0.0000,0.0000,0.0000,27.3761,43.5312,1.1000,1.1000,0.0000,0.0000,0.0000,0.5700,0.0000,
4,flush_a_frame,5,0.5556,0.7444,4,6.0000,1.9555,8.1500,1.9370,2.1501,0.0500,0.0850,0.0850,0.0000,0.0000,0.0000,25.5681,36.8699,1.1000,1.1000,0.0000,0.0000,0.0050,0.5900,0.0000,
4,flush_a_frame,5,0.5556,0.7444,5,8.1500,1.9370,10.1500,1.9277,2.0000,0.0550,0.0800,0.0800,0.0000,0.0000,0.0000,27.0841,46.3972,1.1000,1.1000,0.0000,0.0000,0.0000,0.5700,0.0000,
4,flush_a_frame,5,0.5556,0.7444,6,10.1500,1.9277,12.1500,1.9206,2.0000,0.0450,0.0950,0.0950,0.0000,0.0000,0.0000,25.8992,43.5312,1.1000,1.1000,0.0000,0.0000,-0.0100,0.5750,0.0000,
4,flush_a_frame,5,0.5556,0.7444,7,12.1500,1.9206,14.1000,2.0000,1.9516,0.0000,0.0800,0.0800,0.0000,0.0000,0.0000,13.0263,40.3645,1.1000,4.0000,0.0000,0.0000,-0.5600,0.5600,0.0000,
4,flush_a_frame,6,0.6667,0.7833,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,flush_a_frame,6,0.6667,0.7833,1,1.5000,2.0000,2.7000,1.9227,1.2025,0.0450,0.0100,0.0450,0.0000,0.0000,0.0000,26.1192,41.1859,1.1000,1.1000,0.0000,0.0000,0.6000,0.6100,0.0000,
4,flush_a_frame,6,0.6667,0.7833,2,2.7000,1.9227,4.6000,1.9384,1.9001,0.0550,0.0900,0.0900,0.0000,0.0000,0.0000,27.5576,46.3972,1.1000,1.1000,0.0000,0.0000,-0.0300,0.6000,0.0000,
4,flush_a_frame,6,0.6667,0.7833,3,4.6000,1.9384,6.5500,1.9072,1.9502,0.0450,0.0950,0.0950,0.0000,0.0000,0.0000,26.5070,43.5312,1.1000,1.1000,0.0000,0.0000,0.0150,0.5950,0.0000,
4,flush_a_frame,6,0.6667,0.7833,4,6.5500,1.9072,8.4500,1.9755,1.9012,0.0650,0.0850,0.0850,0.0000,0.0000,0.0000,27.5091,50.7743,1.1000,1.1000,0.0000,0.0000,0.0150,0.6000,0.0000,
4,flush_a_frame,6,0.6667,0.7833,5,8.4500,1.9755,10.1500,2.0059,1.7003,0.0550,0.1050,0.1050,0.0000,0.0000,0.0000,28.2996,47.7263,1.1000,1.1000,0.0000,0.0000,-0.0150,0.6000,0.0000,
4,flush_a_frame,6,0.6667,0.7833,6,10.1500,2.0059,11.8500,2.0715,1.7013,0.0600,0.0950,0.0950,0.0000,0.0000,0.0000,28.1762,48.9909,1.1000,1.1000,0.0000,0.0000,-0.0150,0.5850,0.0000,
4,flush_a_frame,6,0.6667,0.7833,7,11.8500,2.0715,13.5000,2.0000,1.6515,0.0000,0.1000,0.1000,0.0000,0.0000,0.0000,10.2338,46.3972,1.1000,3.9500,0.0000,0.0000,-0.5700,0.5700,0.0000,
4,flush_a_frame,7,0.7778,0.8222,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,flush_a_frame,7,0.7778,0.8222,1,1.5000,2.0000,2.5000,2.0930,1.0043,0.0650,-0.0000,0.0650,0.0000,0.0000,0.0000,28.9338,51.3402,1.1000,3.9500,0.0000,0.0000,0.6150,0.6150,0.0000,
4,flush_a_frame,7,0.7778,0.8222,2,2.5000,2.0930,4.2500,2.0599,1.7503,0.0600,0.1050,0.1050,0.0000,0.0000,0.0000,28.2822,48.9909,1.1000,1.1000,0.0000,0.0000,0.0150,0.6300,0.0000,
4,flush_a_frame,7,0.7778,0.8222,3,4.2500,2.0599,6.1000,1.9557,1.8529,0.0550,0.1000,0.1000,0.0000,0.0000,0.0000,28.2806,47.0700,1.1000,1.1000,0.0000,0.0000,0.0000,0.6300,0.0000,
4,flush_a_frame,7,0.7778,0.8222,4,6.1000,1.9557,8.0000,2.0672,1.9033,0.0550,0.0950,0.0950,0.0000,0.0000,0.0000,27.7393,45.7073,1.1000,1.1000,0.0000,0.0000,-0.0300,0.6300,0.0000,
4,flush_a_frame,7,0.7778,0.8222,5,8.0000,2.0672,10.0500,1.9419,2.0538,0.0500,0.0950,0.0950,0.0000,0.0000,0.0000,26.1635,42.7688,1.1000,1.1000,0.0000,0.0000,-0.0100,0.6050,0.0000,
4,flush_a_frame,7,0.7778,0.8222,6,10.0500,1.9419,11.9500,1.9486,1.9000,0.0700,0.0850,0.0850,0.0000,0.0000,0.0000,26.7833,53.4711,1.1000,1.1000,0.0000,0.0000,0.0150,0.6050,0.0000,
4,flush_a_frame,7,0.7778,0.8222,7,11.9500,1.9486,13.6000,2.0000,1.6508,0.0000,0.1150,0.1150,0.0000,0.0000,0.0000,9.4236,51.3402,1.1000,4.0000,0.0000,0.0000,-0.6050,0.6050,0.0000,
4,flush_a_frame,8,0.8889,0.8611,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,flush_a_frame,8,0.8889,0.8611,1,1.5000,2.0000,2.4500,2.0016,0.9500,0.0700,-0.0000,0.0700,0.0000,0.0000,0.0000,29.3821,54.4623,1.0000,4.0000,0.0000,0.0000,0.6300,0.6300,0.0000,
4,flush_a_frame,8,0.8889,0.8611,2,2.4500,2.0016,4.2000,1.9211,1.7518,0.0600,0.1150,0.1150,0.0000,0.0000,0.0000,28.5121,52.4314,1.0000,1.0000,0.0000,0.0000,0.0300,0.6600,0.0000,
4,flush_a_frame,8,0.8889,0.8611,3,4.2000,1.9211,6.3000,1.9297,2.1000,0.0500,0.1050,0.1050,0.0000,0.0000,0.0000,27.3908,45.7073,1.0000,1.0000,0.0000,0.0000,-0.0200,0.6600,0.0000,
4,flush_a_frame,8,0.8889,0.8611,4,6.3000,1.9297,8.4500,2.0919,2.1561,0.0500,0.0900,0.0900,0.0000,0.0000,0.0000,27.1769,45.0000,1.0000,1.0000,0.0000,0.0000,-0.0050,0.6400,0.0000,
4,flush_a_frame,8,0.8889,0.8611,5,8.4500,2.0919,10.6000,1.9291,2.1562,0.0500,0.0950,0.0950,0.0000,0.0000,0.0000,27.3914,41.9872,1.0000,1.0000,0.0000,0.0000,0.0250,0.6750,0.0000,
4,flush_a_frame,8,0.8889,0.8611,6,10.6000,1.9291,12.9000,1.9145,2.3000,0.0500,0.0900,0.0900,0.0000,0.0000,0.0000,26.8149,41.1859,1.0000,1.0000,0.0000,0.0000,-0.0150,0.6600,0.0000,
4,flush_a_frame,8,0.8889,0.8611,7,12.9000,1.9145,14.9000,2.0000,2.0018,0.0000,0.0900,0.0900,0.0000,0.0000,0.0000,12.9038,36.8699,1.0000,4.0000,0.0000,0.0000,-0.6450,0.6450,0.0000,
4,flush_a_frame,9,1.0000,0.9000,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,flush_a_frame,9,1.0000,0.9000,1,1.5000,2.0000,2.7000,2.0642,1.2017,0.0550,0.0100,0.0550,0.0000,0.0000,0.0000,27.4240,42.7688,1.0000,1.0000,0.0000,0.0000,0.6400,0.6500,0.0000,
4,flush_a_frame,9,1.0000,0.9000,2,2.7000,2.0642,4.8500,2.0760,2.1500,0.0550,0.0950,0.0950,0.0000,0.0000,0.0000,26.9831,44.2748,1.0000,1.0000,0.0000,0.0000,0.0150,0.6600,0.0000,
4,flush_a_frame,9,1.0000,0.9000,3,4.8500,2.0760,6.7500,2.0758,1.9000,0.0750,0.0950,0.0950,0.0000,0.0000,0.0000,27.7377,55.8641,1.0000,1.0000,0.0000,0.0000,0.0000,0.6550,0.0000,
4,flush_a_frame,9,1.0000,0.9000,4,6.7500,2.0758,8.4500,1.9731,1.7031,0.0650,0.1200,0.1200,0.0000,0.0000,0.0000,27.5595,53.4711,1.0000,1.0000,0.0000,0.0000,-0.0150,0.6550,0.0000,
4,flush_a_frame,9,1.0000,0.9000,5,8.4500,1.9731,10.2500,2.0189,1.8006,0.0600,0.1100,0.1100,0.0000,0.0000,0.0000,27.9470,50.1944,1.0000,1.0000,0.0000,0.0000,0.0200,0.6600,0.0000,
4,flush_a_frame,9,1.0000,0.9000,6,10.2500,2.0189,12.2000,2.0096,1.9500,0.0550,0.1100,0.1100,0.0000,0.0000,0.0000,27.6938,47.7263,1.0000,1.0000,0.0000,0.0000,-0.0100,0.6600,0.0000,
4,flush_a_frame,9,1.0000,0.9000,7,12.2000,2.0096,14.1000,2.0000,1.9000,0.0000,0.1000,0.1000,0.0000,0.0000,0.0000,11.9555,42.7688,1.0000,4.0000,0.0000,0.0000,-0.6500,0.6500,0.0000,
5,sphere_bump,0,0.0000,0.3000,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"obstacles length and width too small (erased), obstacles length too small, obstacles width too small, spawn area not 0"
5,sphere_bump,0,0.0000,0.3000,1,1.5000,2.0000,2.7000,1.5500,1.2816,0.0750,-0.0000,0.0750,0.0000,0.0000,0.0000,13.8984,47.7263,3.6000,3.8500,0.0000,0.0000,0.3500,0.3500,0.0000,"obstacles length and width too small (erased), obstacles length too small, obstacles width too small, spawn area not 0"
5,sphere_bump,0,0.0000,0.3000,2,2.7000,1.5500,5.1500,2.3500,2.5773,0.0550,0.0550,0.0550,0.0000,0.0000,0.0000,13.6814,38.6598,3.6000,3.8000,0.0000,0.0000,-0.0150,0.3500,0.0000,"obstacles length and width too small (erased), obstacles length too small, obstacles width too small, spawn area not 0"
5,sphere_bump,0,0.0000,0.3000,3,5.1500,2.3500,7.3000,2.2000,2.1552,0.0550,0.0550,0.0550,0.0000,0.0000,0.0000,15.2776,43.5312,3.6500,3.7000,0.0000,0.0000,-0.0100,0.3350,0.0000,"obstacles length and width too small (erased), obstacles length too small, obstacles width too small, spawn area not 0"
5,sphere_bump,0,0.0000,0.3000,4,7.3000,2.2000,9.0000,2.3000,1.7029,0.0600,0.0550,0.0600,0.0000,0.0000,0.0000,20.7444,46.3972,3.7000,3.7500,0.0000,0.0000,0.0350,0.3600,0.0000,"obstacles length and width too small (erased), obstacles length too small, obstacles width too small, spawn area not 0"
